"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","checkInDate","checkOutDate","cid","city","claimThisBusiness","countryCode","description","domain","emails/0","emails/1","emails/2","emails/3","emails/4","emails/5","emails/6","emails/7","emails/8","emails/9","emails/10","emails/11","emails/12","emails/13","emails/14","emails/15","emails/16","emails/17","emails/18","emails/19","emails/20","emails/21","emails/22","emails/23","emails/24","emails/25","emails/26","emails/27","emails/28","emails/29","emails/30","facebooks/0","facebooks/1","facebooks/2","facebooks/3","fid","hotelAds/0/googleUrl","hotelAds/0/isOfficialSite","hotelAds/0/price","hotelAds/0/title","hotelAds/0/url","hotelAds/1/googleUrl","hotelAds/1/isOfficialSite","hotelAds/1/price","hotelAds/1/title","hotelAds/1/url","hotelDescription","hotelStars","imageUrl","imagesCount","instagrams/0","instagrams/1","isAdvertisement","language","leadsEnrichment","linkedIns/0","location/lat","location/lng","neighborhood","permanentlyClosed","phone","phoneUnformatted","phones/0","phones/1","phones/2","phones/3","phones/4","phones/5","phones/6","phones/7","phones/8","phones/9","phones/10","phonesUncertain/0","phonesUncertain/1","phonesUncertain/2","phonesUncertain/3","phonesUncertain/4","phonesUncertain/5","phonesUncertain/6","phonesUncertain/7","phonesUncertain/8","phonesUncertain/9","phonesUncertain/10","phonesUncertain/11","phonesUncertain/12","phonesUncertain/13","phonesUncertain/14","phonesUncertain/15","phonesUncertain/16","phonesUncertain/17","phonesUncertain/18","phonesUncertain/19","phonesUncertain/20","phonesUncertain/21","phonesUncertain/22","phonesUncertain/23","phonesUncertain/24","phonesUncertain/25","phonesUncertain/26","phonesUncertain/27","phonesUncertain/28","phonesUncertain/29","phonesUncertain/30","phonesUncertain/31","phonesUncertain/32","phonesUncertain/33","phonesUncertain/34","phonesUncertain/35","phonesUncertain/36","phonesUncertain/37","phonesUncertain/38","phonesUncertain/39","phonesUncertain/40","phonesUncertain/41","phonesUncertain/42","phonesUncertain/43","phonesUncertain/44","phonesUncertain/45","phonesUncertain/46","phonesUncertain/47","phonesUncertain/48","phonesUncertain/49","phonesUncertain/50","phonesUncertain/51","phonesUncertain/52","phonesUncertain/53","phonesUncertain/54","phonesUncertain/55","phonesUncertain/56","phonesUncertain/57","phonesUncertain/58","phonesUncertain/59","phonesUncertain/60","phonesUncertain/61","phonesUncertain/62","phonesUncertain/63","phonesUncertain/64","phonesUncertain/65","phonesUncertain/66","phonesUncertain/67","phonesUncertain/68","phonesUncertain/69","phonesUncertain/70","phonesUncertain/71","phonesUncertain/72","phonesUncertain/73","phonesUncertain/74","phonesUncertain/75","phonesUncertain/76","phonesUncertain/77","phonesUncertain/78","phonesUncertain/79","phonesUncertain/80","phonesUncertain/81","phonesUncertain/82","phonesUncertain/83","phonesUncertain/84","phonesUncertain/85","phonesUncertain/86","phonesUncertain/87","phonesUncertain/88","phonesUncertain/89","phonesUncertain/90","phonesUncertain/91","phonesUncertain/92","phonesUncertain/93","phonesUncertain/94","phonesUncertain/95","phonesUncertain/96","phonesUncertain/97","phonesUncertain/98","phonesUncertain/99","phonesUncertain/100","phonesUncertain/101","phonesUncertain/102","phonesUncertain/103","phonesUncertain/104","phonesUncertain/105","phonesUncertain/106","phonesUncertain/107","phonesUncertain/108","phonesUncertain/109","phonesUncertain/110","phonesUncertain/111","phonesUncertain/112","phonesUncertain/113","phonesUncertain/114","phonesUncertain/115","phonesUncertain/116","phonesUncertain/117","phonesUncertain/118","phonesUncertain/119","phonesUncertain/120","phonesUncertain/121","phonesUncertain/122","phonesUncertain/123","phonesUncertain/124","phonesUncertain/125","phonesUncertain/126","phonesUncertain/127","phonesUncertain/128","phonesUncertain/129","phonesUncertain/130","phonesUncertain/131","phonesUncertain/132","phonesUncertain/133","phonesUncertain/134","phonesUncertain/135","phonesUncertain/136","phonesUncertain/137","phonesUncertain/138","phonesUncertain/139","phonesUncertain/140","phonesUncertain/141","phonesUncertain/142","phonesUncertain/143","phonesUncertain/144","phonesUncertain/145","phonesUncertain/146","pinterests/0","placeId","postalCode","price","rank","reviews","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","tiktoks/0","title","totalScore","twitters/0","twitters/1","updatesFromCustomers/language","updatesFromCustomers/media/0/link","updatesFromCustomers/media/0/postDate","updatesFromCustomers/postDate","updatesFromCustomers/postedBy/name","updatesFromCustomers/postedBy/title","updatesFromCustomers/postedBy/totalReviews","updatesFromCustomers/postedBy/url","updatesFromCustomers/text","url","website","youtubes/0","youtubes/1"
"Av. Espora 920, C7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de pinturas",,,,,,,,,,"Tienda de pinturas",,,"6867758260766393735","Tandil","false","AR",,"facebook.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/litalia.uae7","facebook.com/litalia.uae7",,,"0x95911ff19c48777f:0x5f4f2dc0503c4587",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipNXeMiWv0sQJU9xGNVbVJ1BMGFtCfhancuu6cfz=w408-h408-k-no","7",,,"false","es-419",,,"-37.3154948","-59.1202803",,"false","+54 249 401-6773","+542494016773",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJf3dInPEfkZURh0U8UMAtT18","C7000",,"92",,"85","67","10","2","4","2","2025-07-30T15:41:54.485Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Av. Espora 920","false",,"Pinturerías Tandiliacolor","4.6",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pinturer%C3%ADas%20Tandiliacolor&query_place_id=ChIJf3dInPEfkZURh0U8UMAtT18","https://www.facebook.com/share/1WoxmBF5Cx/",,
"Antártida Argentina 1063, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar","Tienda de alimentación","Tienda de jamones",,,,,,,,"Tienda de artículos para el hogar",,,"3897338502522457044","Tandil","true","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911ff050e63243:0x361620b8144dcbd4",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhE0KpaNuiahX7ubCACnTt12MJaV4fXWcTP--_up2CIPIL2WuTCxzhdIea-mRLTu4IdiX0cVIHCtELa1e8EuEH8JsLPun1qwTn6xxKkuoSCDowqDcWMRAyui0-5IDzMxFydU8YzCepLZbat7QA5YdIk9A7U08eyOXPTPzP2keySRAXX1Fq1evEKiRlvbWR0Bm7vigFs=w408-h306-k-no","2",,,"false","es-419",,,"-37.3150653","-59.1179419",,"false","+54 249 464-8456","+542494648456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJQzLmUPAfkZUR1MtNFLggFjY","B7000",,"91",,"0",,,,,,"2025-07-30T15:41:54.485Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Antártida Argentina 1063","false",,"Minimercado Dr. Zapallo",,,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Minimercado%20Dr.%20Zapallo&query_place_id=ChIJQzLmUPAfkZUR1MtNFLggFjY",,,
"Av. Espora 1070, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de pinturas",,,,,,,,,,"Tienda de pinturas",,,"9418106923903633920","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f0014fc3f87:0x82b3d65917ec4a00",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipNKgsZ_EUp5uQRQxUBRnUYhKfw7X4iaYu4gAoAK=w408-h306-k-no","8",,,"false","es-419",,,"-37.3147733","-59.1181544",,"false","+54 249 400-5168","+542494005168",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJhz_8FAAfkZURAErsF1nWs4I","B7000",,"90",,"2","2","0","0","0","0","2025-07-30T15:41:54.485Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Av. Espora 1070","false",,"Pintureria Citycolors","5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pintureria%20Citycolors&query_place_id=ChIJhz_8FAAfkZURAErsF1nWs4I",,,
"Av. Falucho 1294, B7000 Tandil, Provincia de Buenos Aires, Argentina","Taller de reparación de automóviles","Servicio de reparación de aire acondicionado","Servicio de reparación de sistemas eléctricos para automóviles","Tienda de baterías","Taller de frenos","Tienda de baterías para automóvil","Taller de automóviles","Taller mecánico","Servicio de cambio de aceite",,"Taller de reparación de automóviles",,,"13080006146548791146","Tandil","false","AR",,"guia-dorada.com.ar","info@guia-dorada.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911fbc2bec4783:0xb585844a18f7776a",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipPdGjF0J5nvTrYGGy6vuE8_IKqZi9E5HYM687Ag=w408-h306-k-no","22",,,"false","es-419",,,"-37.3199422","-59.10627",,"false","+54 9 249 469-3224","+5492494693224",,,,,,,,,,,,"2494343213","0249 154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJg0fsK7wfkZURanf3GEqEhbU","B7000",,"89",,"76","62","5","8","1","0","2025-07-30T15:41:54.485Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Av. Falucho 1294","false",,"Taller Mecánico MP","4.5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Taller%20Mec%C3%A1nico%20MP&query_place_id=ChIJg0fsK7wfkZURanf3GEqEhbU","https://www.guia-dorada.com.ar/guia/aviso-taller-mecanico-mp-en-tandil-buenos-aires-25618.html",,
"Piedrabuena 850, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de pinturas",,,,,,,,,,"Tienda de pinturas",,,"4218696882162465940","Tandil","false","AR",,"pintureriamimetizarte.com","administracion@mimetizarte.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/PintureriaMimetizarte",,,,"0x95911f8d15bd0f0f:0x3a8bd27674577c94",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipMdbkFupCHfy0nCJHwbD8nLv-DeSabg6SHZewmV=w408-h272-k-no","20","https://www.instagram.com/nacheamestoy_/","https://www.instagram.com/pintureria.mimetizarte/","false","es-419",,,"-37.3141372","-59.1136618",,"false","+54 249 449-4918","+542494494918",,,,,,,,,,,,"249 442 9999","249 468 2326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJDw-9FY0fkZURlHxXdHbSizo","B7000",,"80",,"75","63","6","0","6","0","2025-07-30T15:41:52.986Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Piedrabuena 850","false",,"Pintureria Mimetizarte","4.8",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pintureria%20Mimetizarte&query_place_id=ChIJDw-9FY0fkZURlHxXdHbSizo","https://www.pintureriamimetizarte.com/",,
"Av. Avellaneda 1140, B7000 Tandil, Provincia de Buenos Aires, Argentina","Empresa de software",,,,,,,,,,"Empresa de software",,,"15745791143011082211","Tandil","false","AR",,"q4tech.com","info@q4tech.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Q4Tech",,,,"0x95911f8de896c737:0xda84499eaaaadfe3",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipOQQnHRERjLZCc88OPHtJUKmXMihqza6a9vXLLP=w425-h240-k-no","5",,,"false","es-419",,"https://www.linkedin.com/company/41208","-37.3303276","-59.1242051","Distrito Avellaneda","false","+54 249 405-0303","+542494050303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJN8eW6I0fkZUR49-qqp5JhNo","B7000",,"88",,"14","12","1","0","0","1","2025-07-30T15:41:54.484Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Av. Avellaneda 1140","false",,"Q4Tech Tandil","4.7",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Q4Tech%20Tandil&query_place_id=ChIJN8eW6I0fkZUR49-qqp5JhNo","http://www.q4tech.com/",,
"Fugl 1444, B7000 Tandil, Provincia de Buenos Aires, Argentina","Fontanero",,,,,,,,,,"Fontanero",,,"7068576821501059181","Tandil","true","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911fc4d9dff6bf:0x6218a12b1121606d",,,,,,,,,,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hSNy-qDyxVOIofUr4WVAEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=331.91516&pitch=0&thumbfov=100","1",,,"false","es-419",,,"-37.3333061","-59.1164157",,"false","+54 249 442-5219","+542494425219",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJv_bf2cQfkZURbWAhESuhGGI","B7000",,"86",,"0",,,,,,"2025-07-30T15:41:54.484Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Fugl 1444","false",,"Maestro mayor De Obras",,,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Maestro%20mayor%20De%20Obras&query_place_id=ChIJv_bf2cQfkZURbWAhESuhGGI",,,
"Av. Buzón 782, B7001 Tandil, Provincia de Buenos Aires, Argentina","Proveedor de servicios de Internet",,,,,,,,,,"Proveedor de servicios de Internet",,,"3665372417896088004","Tandil","true","AR",,"ruralink.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911ff1e142db01:0x32de04cb4a3601c4",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqC5VxGUFboIr3b8MqzbNkQs_UcQ-ZRmk8r8srv4rpCt2ht_UMm8YA8Z3ECNnard0UYFBzNjwrU3e4qvPqnx2pvWaBY7kk7n2FoNHfgwDeKD8-WtQdPL19aJshnJJi3EOCNebbj7g=w426-h240-k-no","9",,,"false","es-419",,,"-37.3175309","-59.1202726",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJAdtC4fEfkZURxAE2SssE3jI",,,"87",,"30","7","6","13","3","1","2025-07-30T15:41:54.484Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Av. Buzón 782","false",,"RURALINK Internet De Banda Ancha","2.8",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=RURALINK%20Internet%20De%20Banda%20Ancha&query_place_id=ChIJAdtC4fEfkZURxAE2SssE3jI","http://www.ruralink.com.ar/",,
"Colectora Nte. L. M. Macaya 303, B7001 Tandil, Provincia de Buenos Aires, Argentina","Tienda de pinturas","Tienda de materiales para la construcción",,,,,,,,,"Tienda de pinturas",,,"6556157056924177690","Tandil","false","AR",,"canelapinturerias.com.ar","ventasonline@canelapinturerias.com.ar","ventaonline@canelapinturerias.com.ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/pinturerias.canela/",,,,"0x95911fa359fbaa7d:0x5afc261b75a2d51a",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipOy7K-jb4e7sx5QOgnOTtz6nMEckjFYqSkGQyd3=w408-h541-k-no","13","https://www.instagram.com/pintureriascanelaoficial/",,"false","es-419",,,"-37.317611","-59.1056087",,"false","+54 2257 50-0921","+542257500921","2257667195",,,,,,,,,,,"2257460759","2257667195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJfar7WaMfkZURGtWidRsm_Fo",,,"85",,"47","36","10","0","1","0","2025-07-30T15:41:54.484Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Colectora Nte. L. M. Macaya 303","false",,"Canela Pinturerías","4.7","https://twitter.com/pintucanela",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Canela%20Pinturer%C3%ADas&query_place_id=ChIJfar7WaMfkZURGtWidRsm_Fo","https://canelapinturerias.com.ar/","https://www.youtube.com/channel/UCxiGbHBJQyFDTcv1mBJR16w","https://www.youtube.com/embed/J5Mj24Slg3E"
"Av. Brasil 130, B7000 Tandil, Provincia de Buenos Aires, Argentina","Restaurante","Cafetería",,,,,,,,,"Restaurante",,,"17294867153984000498","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911fdcfa4fbf13:0xf003b60b5ec991f2",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noJtW6GCFFs8gZFBx7kT1Bc3pCWdjdv2pZf_mjOS0QgfmqEqpsvFaIseT7npkFzaBYnXqH-8GejTUNInDjSiABy9uL8ol_h5bQNIIqXk7Z3LUY1mA1XVg3Wz9XRcTl7wiEwQDxV=w408-h545-k-no","232",,,"false","es-419",,,"-37.3283921","-59.1132526",,"false","+54 249 460-0068","+542494600068",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJE79P-twfkZUR8pHJXgu2A_A","B7000","$$","84",,"315","223","62","10","15","5","2025-07-30T15:41:54.484Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Av. Brasil 130","false",,"Fauna al sereno","4.5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Fauna%20al%20sereno&query_place_id=ChIJE79P-twfkZUR8pHJXgu2A_A","https://instagram.com/fauna_tandil",,
"Fugl 985, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar","Comercio",,,,,,,,,"Tienda de artículos para el hogar",,,"4015983558178009220","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911f0045ab3b5b:0x37bba3c4c1027084",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipOgzYCMR8oRcibaMDAtK0kNv587omjuh4odTzTi=w408-h906-k-no","3",,,"false","es-419",,,"-37.3364143","-59.1238494",,"false","+54 249 402-4445","+542494024445",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJWzurRQAfkZURhHACwcSjuzc","B7000",,"82",,"0",,,,,,"2025-07-30T15:41:54.483Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Fugl 985","false",,"Óptima Limpieza",,,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=%C3%93ptima%20Limpieza&query_place_id=ChIJWzurRQAfkZURhHACwcSjuzc",,,
"CEO, Av. Espora 944, B7001CEO Tandil, Provincia de Buenos Aires, Argentina","Ferretería","Tienda de electricidad","Tienda de pinturas",,,,,,,,"Ferretería",,,"13432686463406024548","Tandil","true","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911ffa24f71f2b:0xba6a7d2b4683a764",,,,,,,,,,,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nodSX9xAi9qS1cliGs67Oc-yxYo7gN-sYsn-S8R9ncSIT46tkK3idm-7bKX14x_wlARPZI67RcTUb9GUPtne12RGBnKMuiaMCF0VEGTtNUzYfmQuHT9PHdVw1ivYCV8ZHD_DCjt=w520-h240-k-no","4",,,"false","es-419",,,"-37.3153974","-59.1200173",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJKx_3JPofkZURZKeDRit9aro","B7001",,"79",,"6","4","0","1","0","1","2025-07-30T15:41:52.985Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","CEO, Av. Espora 944","false",,"Ferretería Bulonería Vazlop","3.8",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ferreter%C3%ADa%20Buloner%C3%ADa%20Vazlop&query_place_id=ChIJKx_3JPofkZURZKeDRit9aro",,,
"Sarmiento 1474, B7000 Tandil, Provincia de Buenos Aires, Argentina","Agencia de seguros","Compañía de seguros",,,,,,,,,"Agencia de seguros",,,"9930351631218129424","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911fed0a7a01cd:0x89cfb232017a3a10",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipOF2l7ZfHQ-RHNOycJN62KuaFnp6B9ED8YuJZVr=w408-h306-k-no","4",,,"false","es-419",,,"-37.3200935","-59.1244434",,"false","+54 249 458-1969","+542494581969",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJzQF6Cu0fkZUREDp6ATKyz4k","B7000",,"78",,"17","14","3","0","0","0","2025-07-30T15:41:52.985Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Sarmiento 1474","false",,"AIS Asesores Integrales de Seguros","4.8",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AIS%20Asesores%20Integrales%20de%20Seguros&query_place_id=ChIJzQF6Cu0fkZUREDp6ATKyz4k",,,
"Caseros 1011, B7000GGG Tandil, Provincia de Buenos Aires, Argentina","Tienda de materiales para suelos",,,,,,,,,,"Tienda de materiales para suelos",,,"12256625619885953911","Tandil","false","AR",,"facebook.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/litalia.uae7","facebook.com/litalia.uae7",,,"0x95911f7f62a18d4b:0xaa1848101a411377",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipMRSlrb8CYCgA1yve1CLvrsPrnA9wrLkaU4qkua=w408-h411-k-no","17",,,"false","es-419",,,"-37.3200341","-59.1125845",,"false","+54 249 469-1691","+542494691691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJS42hYn8fkZURdxNBGhBIGKo","B7000",,"76",,"6","6","0","0","0","0","2025-07-30T15:41:52.985Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Caseros 1011","false",,"Manos Al Cemento","5",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Manos%20Al%20Cemento&query_place_id=ChIJS42hYn8fkZURdxNBGhBIGKo","https://www.facebook.com/manosalcementooficial/",,
"Av. Buzón 229, B7000 Tandil, Provincia de Buenos Aires, Argentina","Tienda de artículos de fiesta",,,,,,,,,,"Tienda de artículos de fiesta",,,"17992255648525068834","Tandil","false","AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x95911fe87ce8dc17:0xf9b1552f6e5a2a22",,,,,,,,,,,,,"https://lh3.googleusercontent.com/p/AF1QipP2pgDO1Ziyz61qlOtm6ouO9UdvUE8N-CbXKjNR=w408-h541-k-no","24",,,"false","es-419",,,"-37.3240633","-59.1160713",,"false","+54 249 401-2881","+542494012881",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJF9zofOgfkZURIipabi9Vsfk","B7000",,"75",,"28","24","1","0","3","0","2025-07-30T15:41:52.985Z","https://www.google.com/maps/search/hogar/@-37.3286205,-59.066342517161935,14z?hl=es-419","hogar","Provincia de Buenos Aires","Av. Buzón 229","false",,"Candilejas cotillón + dietética","4.8",,,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Candilejas%20cotill%C3%B3n%20%2B%20diet%C3%A9tica&query_place_id=ChIJF9zofOgfkZURIipabi9Vsfk",,,
